aID_STAO,year,yr,land_use,elevation,ele,HS,AZ_pl,AZ_pl_Termo,AZ_pl_Meso,AZ_pl_Cryo,T_pl,AZ_mo,AZ_mo_Termo,AZ_mo_Meso,AZ_mo_Cryo,AZ_mo_sh,AZ_mo_lo,T_mo,T_mo_sh,T_mo_lo
486,2012,0.2,grassland,518.5999755859375,0.0929998779296875,montane,19,5,7,0,3.5,0,0,0,0,0,0,NA,NA,NA
507,2012,0.2,grassland,746.70001220703125,1.2335000610351563,montane,34,4,10,0,3.42,4,1,0,0,4,0,4,4,NA
628,2012,0.2,grassland,828.0999755859375,1.6404998779296875,montane,36,4,12,0,3.39,3,0,1,0,0,3,3,NA,3
720,2012,0.2,grassland,581,0.405,colline,29,4,11,0,3.38,4,0,1,0,0,3,3,NA,3
627,2012,0.2,grassland,434.6000061035156,-0.3269999694824219,colline,29,4,8,1,3.24,8,0,5,0,0,15,3,NA,3
482,2012,0.2,forest,708.5,1.0425,montane,17,2,8,0,3.25,22,0,16,0,6,39,3,3,3
311,2012,0.2,unused,2467.10009765625,9.83550048828125,alpine,14,0,0,12,1.25,4,0,0,1,0,1,1,NA,1
426,2012,0.2,grassland,1598.300048828125,5.491500244140625,subalpine,29,0,13,2,2.78,4,0,2,1,3,5,2.67,3,2.5
417,2012,0.2,unused,2549.60009765625,10.24800048828125,alpine,36,0,0,31,1.45,16,0,0,7,3,4,1,1,1
662,2012,0.2,forest,1103,3.015,montane,20,1,10,0,3,13,0,12,0,12,24,3,3,3
315,2012,0.2,forest,1614.4000244140625,5.572000122070312,subalpine,26,0,9,9,2.48,50,1,32,6,39,67,2.79,2.7857142857142856,2.7916666666666665
389,2012,0.2,grassland,2479.10009765625,9.89550048828125,alpine,62,1,1,47,1.76,31,1,3,13,12,14,1.71,1.7142857142857142,1.5555555555555556
421,2012,0.2,grassland,1758.699951171875,6.293499755859375,alpine,66,2,18,20,2.57,29,0,17,4,11,43,2.71,2.75,2.6875
362,2012,0.2,grassland,1979.300048828125,7.396500244140625,alpine,43,1,7,23,2.22,16,1,7,2,9,20,2.9,3,2.857142857142857
571,2012,0.2,grassland,2032.5,7.6625,alpine,59,1,1,42,1.84,43,1,20,10,23,52,2.52,2.3,2.6
450,2012,0.2,grassland,1749.800048828125,6.249000244140625,subalpine,46,1,14,8,2.7,23,0,10,7,4,33,2.53,2,2.5384615384615383
542,2012,0.2,grassland,1813.5,6.5675,subalpine,71,2,19,21,2.56,11,0,5,0,9,6,3,3,3
473,2012,0.2,grassland,1478.199951171875,4.890999755859375,subalpine,93,4,34,17,2.79,9,0,5,0,0,15,3,NA,3
102,2012,0.2,grassland,1000.7000122070312,2.5035000610351563,montane,31,3,9,0,3.35,1,0,0,0,0,0,NA,NA,NA
129,2012,0.2,grassland,967.29998779296875,2.3364999389648435,montane,34,2,17,0,3.17,2,0,0,0,0,0,NA,NA,NA
155,2012,0.2,grassland,425.6000061035156,-0.37199996948242187,montane,20,3,7,0,3.41,2,1,0,0,0,4,4,NA,4
130,2012,0.2,grassland,579.4000244140625,0.3970001220703125,montane,29,4,8,0,3.43,1,0,0,0,0,0,NA,NA,NA
341,2012,0.2,grassland,1162.800048828125,3.314000244140625,montane,23,1,11,0,3.21,2,0,1,0,0,3,3,NA,3
287,2012,0.2,grassland,670.0999755859375,0.8504998779296875,montane,48,7,14,0,3.43,4,1,1,0,0,7,3.5,NA,3.5
283,2012,0.2,grassland,1456.9000244140625,4.7845001220703125,subalpine,39,2,18,1,3.17,6,2,0,0,8,0,4,4,NA
82,2012,0.2,forest,683.79998779296875,0.9189999389648438,montane,19,2,10,0,3.24,8,1,6,0,0,22,3.14,NA,3.142857142857143
458,2012,0.2,grassland,971.9000244140625,2.3595001220703127,montane,20,1,8,0,3.11,5,0,1,0,0,3,3,NA,3
430,2012,0.2,forest,1010.5,2.5525,montane,9,1,3,0,3.07,11,0,9,0,9,18,3,3,3
397,2012,0.2,grassland,1004.7000122070312,2.5235000610351563,montane,35,4,10,0,3.34,3,0,3,0,0,9,3,NA,3
182,2012,0.2,forest,823.4000244140625,1.6170001220703125,montane,50,9,20,0,3.34,8,2,3,0,3,14,3.4,3,3.5
108,2012,0.2,forest,543.0999755859375,0.2154998779296875,colline,19,5,5,0,3.5,21,5,8,0,3,38,3.38,3,3.4545454545454546
393,2012,0.2,grassland,1425.4000244140625,4.627000122070313,subalpine,60,5,17,9,2.88,12,0,6,2,6,16,2.75,3,2.6666666666666665
70,2012,0.2,grassland,516.20001220703125,0.08100006103515625,colline,59,11,19,0,3.43,16,2,7,0,0,29,3.22,NA,3.2222222222222223
25,2012,0.2,forest,530,0.15,colline,14,3,5,0,3.41,12,5,6,0,7,31,3.45,3.5,3.4444444444444446
34,2012,0.2,forest,462.3999938964844,-0.18800003051757813,colline,10,3,2,0,3.56,11,4,2,0,8,11,3.67,4,3.6666666666666665
40,2012,0.2,forest,630.20001220703125,0.6510000610351563,colline,3,1,0,0,3.75,11,5,4,0,4,28,3.56,4,3.5
20,2012,0.2,grassland,660.0999755859375,0.8004998779296875,montane,40,11,10,0,3.53,5,2,0,0,8,0,4,4,NA
57,2012,0.2,forest,739.70001220703125,1.1985000610351562,montane,20,2,7,0,3.25,23,3,15,0,21,36,3.17,3.5,3
75,2012,0.2,grassland,737.70001220703125,1.1885000610351562,montane,22,2,12,0,3.26,0,0,0,0,0,0,NA,NA,NA
97,2012,0.2,forest,852.5,1.7625,montane,28,2,15,0,3.19,13,0,13,0,3,36,3,3,3
60,2012,0.2,forest,746,1.23,montane,3,0,0,0,3,14,6,7,0,8,37,3.46,4,3.3636363636363638
147,2012,0.2,grassland,1050.5999755859375,2.7529998779296876,montane,55,10,19,0,3.4,5,0,2,0,3,3,3,3,3
78,2012,0.2,forest,775.9000244140625,1.3795001220703125,montane,19,1,7,0,3.28,18,2,13,0,10,37,3.13,3.3333333333333335,3.0833333333333335
9,2012,0.2,forest,1124.0999755859375,3.1204998779296873,montane,32,0,13,0,2.96,26,1,19,2,5,54,2.95,2.5,3
6,2012,0.2,grassland,1217.699951171875,3.588499755859375,subalpine,41,5,16,2,3.06,7,0,4,0,3,9,3,3,3
2,2012,0.2,forest,1258.699951171875,3.793499755859375,subalpine,19,1,11,1,3.06,26,0,19,1,0,56,2.95,NA,2.9473684210526314
50,2012,0.2,forest,1411,4.555,subalpine,58,4,17,6,2.96,11,0,4,1,0,14,2.8,NA,2.8
43,2012,0.2,grassland,1152.699951171875,3.263499755859375,subalpine,31,2,16,0,3.22,2,0,0,0,0,0,NA,NA,NA
36,2012,0.2,forest,1414.4000244140625,4.572000122070312,subalpine,60,5,17,6,2.89,7,0,3,0,0,9,3,NA,3
29,2012,0.2,forest,1105,3.025,montane,41,0,16,0,3.02,29,0,22,3,14,54,2.84,2.8,2.8421052631578947
950,2012,0.2,grassland,2088.89990234375,7.94449951171875,alpine,60,0,7,36,1.94,22,1,5,5,10,17,2.45,2.5,2.4285714285714284
917,2012,0.2,unused,1805,6.525,alpine,41,0,1,29,1.9,30,0,14,10,21,34,2.42,2.1,2.6153846153846154
168,2012,0.2,grassland,1818.199951171875,6.590999755859375,subalpine,39,1,17,4,2.8,4,0,0,0,0,0,NA,NA,NA
143,2012,0.2,grassland,1561.199951171875,5.305999755859375,subalpine,47,1,15,9,2.64,12,0,3,4,2,14,2.29,2,2.3333333333333335
195,2012,0.2,unused,2373.800048828125,9.369000244140626,alpine,1,0,0,1,2,8,0,1,2,1,1,1.67,1,1
209,2012,0.2,grassland,592.29998779296875,0.46149993896484376,montane,42,8,12,0,3.47,4,2,0,0,8,0,4,4,NA
334,2012,0.2,forest,1014.5999755859375,2.5729998779296874,montane,10,1,3,0,3.17,10,1,6,0,3,19,3.14,3,3.1666666666666665
241,2012,0.2,forest,815.4000244140625,1.5770001220703125,colline,15,3,3,0,3.56,24,2,11,4,8,34,2.65,2,2.8333333333333335
161,2012,0.2,forest,1636.5999755859375,5.682999877929688,subalpine,22,0,7,4,2.58,15,0,7,3,3,23,2.6,3,2.5555555555555554
124,2012,0.2,forest,973.20001220703125,2.366000061035156,montane,13,0,6,0,3.05,12,2,10,0,3,32,3.17,3,3.2
235,2012,0.2,grassland,1232.800048828125,3.664000244140625,subalpine,24,2,12,0,3.21,0,0,0,0,0,0,NA,NA,NA
202,2012,0.2,grassland,1398.300048828125,4.491500244140625,subalpine,51,1,14,12,2.58,18,0,9,3,3,25,2.58,1.5,2.7777777777777777
228,2012,0.2,grassland,1381,4.405,subalpine,70,2,31,0,3.14,30,0,14,0,3,39,3,3,3
321,2012,0.2,grassland,795.5999755859375,1.4779998779296875,montane,28,4,12,0,3.34,2,0,0,0,0,0,NA,NA,NA
370,2012,0.2,forest,936.20001220703125,2.181000061035156,montane,29,4,13,0,3.23,11,0,9,1,0,29,2.9,NA,2.9
1129,2012,0.2,forest,1628.5,5.6425,subalpine,29,1,5,9,2.52,32,1,16,9,23,46,2.65,2.5555555555555554,2.7058823529411766
1122,2012,0.2,forest,1591.300048828125,5.456500244140625,subalpine,45,4,18,1,3.17,22,3,11,0,13,32,3.21,3.25,3.2
752,2012,0.2,forest,1205.800048828125,3.529000244140625,montane,41,4,13,2,3.22,21,0,13,0,9,30,3,3,3
689,2012,0.2,grassland,1234.9000244140625,3.6745001220703126,montane,54,2,22,6,2.83,40,0,22,4,11,59,2.81,2.75,2.8095238095238093
1086,2012,0.2,unused,2349.5,9.2475,alpine,20,0,0,18,1.47,21,0,2,11,8,8,1.46,1.3333333333333333,1.3333333333333333
1054,2012,0.2,unused,2237.5,8.6875,alpine,21,0,2,11,1.96,20,0,4,12,6,21,1.69,1.2,1.9090909090909092
1059,2012,0.2,unused,2038.9000244140625,7.694500122070313,alpine,29,0,4,15,2.09,20,1,4,6,2,23,2.27,2,2.3
1070,2012,0.2,unused,2273.39990234375,8.86699951171875,alpine,22,0,1,17,1.61,27,0,2,14,11,13,1.5,1.375,1.625
1111,2012,0.2,unused,2191,8.455,alpine,5,0,1,3,1.75,4,0,1,0,0,3,3,NA,3
1076,2012,0.2,grassland,2162.39990234375,8.31199951171875,alpine,6,0,1,4,1.8,8,0,3,1,0,10,2.5,NA,2.5
1032,2012,0.2,unused,2570.60009765625,10.35300048828125,alpine,10,0,0,9,1.11,7,0,1,2,4,1,1.67,2,1
599,2012,0.2,unused,2354,9.27,alpine,42,0,0,33,1.44,13,1,3,4,10,9,2.38,2.5,2.25
716,2012,0.2,grassland,1589.699951171875,5.448499755859375,subalpine,32,0,17,3,2.88,15,0,6,1,6,14,2.86,3,2.8
1025,2012,0.2,grassland,1931.300048828125,7.156500244140625,subalpine,39,0,2,21,2.02,13,1,3,2,11,5,2.67,2.75,2.5
1011,2012,0.2,grassland,1881.0999755859375,6.905499877929688,subalpine,67,0,15,28,2.34,33,0,12,10,18,32,2.41,2,2.6666666666666665
1041,2012,0.2,unused,1964.4000244140625,7.322000122070312,alpine,34,0,5,13,2.26,19,0,5,10,9,21,2,1.8,2.1
1110,2012,0.2,grassland,2397.10009765625,9.48550048828125,alpine,29,0,1,24,1.48,23,0,1,14,10,9,1.27,1.1111111111111112,1.5
1119,2012,0.2,unused,2065.300048828125,7.826500244140625,alpine,36,1,2,20,2.08,28,0,11,7,18,26,2.44,2.25,2.6
1101,2012,0.2,forest,2010.0999755859375,7.5504998779296875,subalpine,28,1,2,11,2.3,12,0,6,2,0,19,2.75,NA,2.7142857142857144
1017,2012,0.2,grassland,2430.89990234375,9.65449951171875,alpine,19,0,3,11,2.06,16,0,4,3,7,9,2.29,1.75,3
960,2012,0.2,grassland,1922.199951171875,7.110999755859375,subalpine,38,1,6,10,2.57,29,1,11,3,13,26,2.8,3.25,2.6
215,2012,0.2,unused,2186.699951171875,8.433499755859375,alpine,37,3,7,15,2.4,13,0,3,3,4,6,2.17,2,2
156,2012,0.2,unused,2322.199951171875,9.110999755859375,alpine,29,0,1,22,1.68,18,0,2,11,10,11,1.62,1.4285714285714286,1.8333333333333333
271,2012,0.2,unused,2503.199951171875,10.015999755859376,alpine,37,0,1,29,1.72,17,0,4,6,4,15,1.9,2,1.875
179,2012,0.2,grassland,441.5,-0.2925,colline,31,6,8,0,3.5,0,0,0,0,0,0,NA,NA,NA
123,2012,0.2,grassland,433.79998779296875,-0.3310000610351562,colline,29,6,8,0,3.46,2,0,0,0,0,0,NA,NA,NA
234,2012,0.2,grassland,571,0.355,montane,22,3,10,0,3.33,0,0,0,0,0,0,NA,NA,NA
207,2012,0.2,grassland,707.5999755859375,1.0379998779296875,montane,30,2,8,0,3.38,2,0,1,0,0,3,3,NA,3
46,2012,0.2,forest,883.20001220703125,1.9160000610351562,montane,6,0,2,0,3.1,13,0,10,0,3,27,3,3,3
116,2012,0.2,grassland,1201.5999755859375,3.5079998779296875,montane,45,4,21,0,3.22,6,0,3,0,6,0,3,3,NA
965,2012,0.2,forest,1098.4000244140625,2.9920001220703125,montane,4,0,0,0,3.5,9,1,6,0,0,19,3.14,NA,3.1666666666666665
1003,2012,0.2,unused,2700.199951171875,11.000999755859375,alpine,18,0,0,18,1.19,19,0,0,12,8,6,1.17,1.1428571428571428,1.2
987,2012,0.2,grassland,2228.10009765625,8.64050048828125,alpine,41,0,4,25,2.01,14,0,5,2,2,15,2.43,1,3
982,2012,0.2,grassland,2626.10009765625,10.63050048828125,alpine,13,0,0,11,1.14,8,0,0,4,2,2,1,1,1
744,2012,0.2,unused,2489.199951171875,9.945999755859376,alpine,7,0,0,4,1.25,11,0,0,5,1,4,1,1,1
784,2012,0.2,grassland,2133.39990234375,8.16699951171875,alpine,33,0,1,25,1.69,28,0,3,17,12,19,1.55,1.3333333333333333,1.7272727272727273
779,2012,0.2,grassland,1853.5,6.7675,subalpine,68,2,11,32,2.17,17,0,4,5,8,8,2.11,2.6666666666666665,1.6
817,2012,0.2,grassland,2213.300048828125,8.566500244140625,alpine,29,0,1,20,1.75,11,0,3,5,4,14,2.25,2,2.3333333333333335
933,2012,0.2,unused,2331.60009765625,9.15800048828125,alpine,11,0,0,10,1.35,8,0,0,4,2,3,1.25,1,1.5
938,2012,0.2,grassland,1557.300048828125,5.286500244140625,subalpine,48,4,16,6,2.97,21,1,9,4,13,20,2.57,3.25,2.2222222222222223
912,2012,0.2,forest,1295.699951171875,3.978499755859375,montane,48,3,22,1,3.1,20,2,14,0,14,33,3.13,3.5,3
855,2012,0.2,forest,1591.800048828125,5.459000244140625,subalpine,31,1,9,7,2.69,24,0,10,9,10,33,2.26,2,2.357142857142857
822,2012,0.2,forest,1327.5,4.1375,montane,24,0,10,0,2.8,26,1,15,2,10,39,2.89,2.5,3
886,2012,0.2,grassland,1484,4.92,subalpine,30,1,10,0,3.14,0,0,0,0,0,0,NA,NA,NA
588,2012,0.2,forest,1239.800048828125,3.699000244140625,montane,49,1,22,6,2.8,22,0,14,3,3,42,2.82,3,2.8
775,2012,0.2,forest,913,2.065,montane,42,8,11,1,3.32,7,1,3,1,12,3,3,3,3
617,2012,0.2,forest,528.5999755859375,0.1429998779296875,colline,27,10,4,0,3.67,10,1,7,0,3,22,3.13,3,3.142857142857143
646,2012,0.2,forest,1261.300048828125,3.806500244140625,montane,8,0,2,3,2.56,12,0,8,2,4,23,2.7,2,2.875
643,2012,0.2,forest,918.70001220703125,2.093500061035156,montane,7,2,2,0,3.43,4,0,3,0,0,9,3,NA,3
814,2012,0.2,forest,1768.699951171875,6.343499755859375,subalpine,11,1,2,3,2.61,8,0,6,2,3,16,2.75,3,2.6666666666666665
740,2012,0.2,forest,1629.9000244140625,5.649500122070313,subalpine,17,0,4,3,2.54,7,0,4,1,0,14,2.8,NA,2.8
733,2012,0.2,forest,935.0999755859375,2.1754998779296875,montane,15,1,8,0,2.96,10,1,8,0,6,22,3.11,3,3.142857142857143
704,2012,0.2,forest,740,1.2,colline,16,3,4,0,3.38,16,2,6,1,10,14,3,3.3333333333333335,2.8
809,2012,0.2,forest,1187.300048828125,3.436500244140625,montane,3,1,0,0,3.5,10,0,6,0,0,15,3,NA,3
620,2012,0.2,grassland,1300.800048828125,4.004000244140625,montane,43,6,13,1,3.21,4,1,0,0,4,0,4,4,NA
698,2012,0.2,forest,1136.800048828125,3.184000244140625,montane,7,0,3,0,3.29,1,1,0,0,0,4,4,NA,4
708,2012,0.2,forest,1740.800048828125,6.204000244140625,subalpine,5,0,3,0,2.88,11,0,8,1,3,20,2.89,3,2.857142857142857
850,2012,0.2,unused,1917.0999755859375,7.085499877929688,alpine,23,0,6,9,2.38,26,0,13,7,18,30,2.4,2.5714285714285716,2.3076923076923075
678,2012,0.2,grassland,2428.5,9.6425,alpine,20,0,0,18,1.39,19,0,1,8,10,2,1.33,1.4285714285714286,1
683,2012,0.2,unused,2384.60009765625,9.42300048828125,alpine,27,0,0,24,1.52,19,0,2,6,5,8,1.63,1.6666666666666667,1.6
593,2012,0.2,grassland,1938.199951171875,7.190999755859375,subalpine,33,0,3,17,1.98,17,0,5,3,3,12,2.25,3,2
650,2012,0.2,grassland,2012.699951171875,7.563499755859375,alpine,31,0,1,25,1.56,26,0,5,9,9,17,1.86,2.25,1.7
237,2012,0.2,forest,610.5999755859375,0.5529998779296875,montane,14,3,5,0,3.21,10,0,9,0,0,27,3,NA,3
293,2012,0.2,forest,495.5,-0.0225,montane,11,4,2,0,3.6,7,2,3,0,4,13,3.4,4,3.25
231,2012,0.2,forest,783.4000244140625,1.4170001220703126,montane,15,2,5,0,3.39,3,2,0,0,4,4,4,4,4
259,2012,0.2,forest,840.5999755859375,1.7029998779296875,montane,1,0,0,0,2.5,4,0,4,0,0,12,3,NA,3
462,2012,0.2,forest,605.20001220703125,0.5260000610351563,montane,10,2,4,0,3.13,9,1,5,0,0,19,3.17,NA,3.1666666666666665
372,2012,0.2,forest,711.29998779296875,1.0564999389648437,montane,9,1,3,0,2.93,7,0,7,0,3,18,3,3,3
378,2012,0.2,forest,606.79998779296875,0.5339999389648438,montane,10,3,3,0,3.5,3,0,2,0,0,6,3,NA,3
325,2012,0.2,forest,1021.2999877929688,2.6064999389648436,montane,7,0,5,0,3.14,17,0,13,1,6,32,2.93,3,2.909090909090909
266,2012,0.2,forest,1202.199951171875,3.510999755859375,subalpine,29,1,12,0,3.16,12,0,7,1,5,18,2.88,2.5,3
585,2012,0.2,grassland,526.4000244140625,0.1320001220703125,montane,35,4,12,0,3.35,2,0,0,0,0,0,NA,NA,NA
612,2012,0.2,forest,670.70001220703125,0.8535000610351563,montane,24,3,9,0,3.32,18,1,10,0,13,21,3.09,3.25,3
638,2012,0.2,forest,371.20001220703125,-0.6439999389648438,colline,23,6,7,0,3.43,16,1,11,0,0,37,3.08,NA,3.0833333333333335
671,2012,0.2,forest,472.5,-0.1375,montane,16,3,5,0,3.44,16,2,11,0,6,32,3.15,3,3.2
696,2012,0.2,grassland,479.20001220703125,-0.10399993896484375,montane,31,5,9,0,3.42,3,0,1,0,0,3,3,NA,3
727,2012,0.2,grassland,477.70001220703125,-0.11149993896484375,montane,39,5,15,0,3.35,3,0,2,0,0,6,3,NA,3
802,2012,0.2,forest,433.8999938964844,-0.33050003051757815,montane,13,3,5,0,3.27,10,1,7,0,0,25,3.13,NA,3.125
844,2012,0.2,grassland,553.29998779296875,0.26649993896484375,montane,25,4,9,0,3.43,1,0,0,0,0,0,NA,NA,NA
798,2012,0.2,grassland,692.29998779296875,0.9614999389648438,montane,28,3,13,0,3.33,4,1,0,0,4,0,4,4,NA
832,2012,0.2,forest,916.9000244140625,2.0845001220703123,montane,25,1,9,3,2.9,25,2,18,1,8,56,3.05,2.6666666666666665,3.111111111111111
837,2012,0.2,forest,703.0999755859375,1.0154998779296875,montane,10,1,5,0,3.06,8,1,5,0,3,16,3.17,3,3.2
871,2012,0.2,grassland,747.0999755859375,1.2354998779296875,montane,32,3,10,0,3.37,4,1,0,0,4,0,4,4,NA
903,2012,0.2,grassland,545.29998779296875,0.22649993896484374,montane,20,3,6,0,3.44,3,2,0,0,8,0,4,4,NA
893,2012,0.2,forest,1483.699951171875,4.918499755859375,subalpine,48,1,16,13,2.61,39,1,21,7,21,57,2.79,2.625,2.85
908,2012,0.2,forest,1729,6.145,subalpine,43,0,10,10,2.53,22,0,12,3,5,33,2.73,2.5,2.75
922,2012,0.2,grassland,1116.800048828125,3.084000244140625,montane,28,2,9,0,3.23,1,0,0,0,0,0,NA,NA,NA
942,2012,0.2,forest,1744.4000244140625,6.2220001220703125,subalpine,21,0,6,8,2.47,11,0,7,2,3,19,2.78,3,2.7142857142857144
969,2012,0.2,forest,1647.0999755859375,5.735499877929687,subalpine,10,0,1,6,2.22,17,0,10,6,18,21,2.63,2.5714285714285716,2.625
972,2012,0.2,grassland,611.9000244140625,0.5595001220703125,colline,32,6,9,0,3.46,5,1,2,0,7,3,3.33,3.5,3
975,2012,0.2,forest,1116.0999755859375,3.0804998779296877,montane,8,0,2,1,3.08,25,5,15,0,9,53,3.25,3,3.3125
992,2012,0.2,forest,1506.9000244140625,5.0345001220703125,subalpine,37,1,14,8,2.73,29,0,19,4,9,55,2.78,2.25,2.8947368421052633
1020,2012,0.2,forest,1075.800048828125,2.879000244140625,montane,40,2,16,10,2.72,13,0,9,3,7,23,2.75,2.3333333333333335,2.875
1029,2012,0.2,grassland,2050.89990234375,7.75449951171875,alpine,51,1,3,31,2.07,28,1,12,7,22,26,2.55,2.4444444444444446,2.6
1036,2012,0.2,forest,2009.300048828125,7.546500244140625,alpine,9,0,2,4,2.38,14,0,9,3,6,27,2.75,3,2.7
1050,2012,0.2,grassland,2463.800048828125,9.819000244140625,alpine,33,0,1,25,1.6,3,0,1,1,0,4,2,NA,2
1067,2012,0.2,grassland,1682.300048828125,5.911500244140625,subalpine,16,1,4,2,2.95,0,0,0,0,0,0,NA,NA,NA
1081,2012,0.2,forest,1712.699951171875,6.063499755859375,subalpine,36,0,8,12,2.42,15,0,8,3,5,22,2.73,2.5,2.75
1091,2012,0.2,forest,1199.300048828125,3.496500244140625,montane,6,0,2,0,2.7,11,0,10,0,3,24,3,3,3
1125,2012,0.2,forest,2112.699951171875,8.063499755859375,subalpine,21,0,3,7,2.4,6,0,2,1,1,3,2.33,1,3
410,2012,0.2,forest,314,-0.93,colline,30,9,5,0,3.58,8,0,4,0,3,9,3,3,3
488,2012,0.2,grassland,493.70001220703125,-0.03149993896484375,montane,38,10,10,0,3.5,9,1,7,0,7,18,3.13,3.5,3
509,2012,0.2,grassland,536.29998779296875,0.18149993896484376,montane,31,5,10,0,3.42,0,0,0,0,0,0,NA,NA,NA
514,2012,0.2,forest,549.5,0.2475,montane,30,9,6,0,3.57,19,4,14,0,13,45,3.22,3.25,3.2142857142857144
535,2012,0.2,grassland,367.6000061035156,-0.6619999694824219,colline,48,9,17,0,3.41,4,0,3,0,0,9,3,NA,3
551,2012,0.2,grassland,363.20001220703125,-0.6839999389648438,colline,42,10,14,0,3.44,3,0,0,0,0,0,NA,NA,NA
554,2012,0.2,forest,394.79998779296875,-0.5260000610351563,colline,16,1,3,0,3.33,9,2,5,0,7,16,3.29,3.5,3.2
460,2013,0.3,grassland,733.20001220703125,1.1660000610351562,montane,44,9,15,0,3.43,4,1,0,0,4,0,4,4,NA
253,2013,0.3,grassland,910.4000244140625,2.0520001220703126,montane,27,1,13,0,3.15,1,0,0,0,0,0,NA,NA,NA
226,2013,0.3,forest,1357.199951171875,4.285999755859375,subalpine,40,2,12,8,2.71,23,0,13,4,8,39,2.76,2.6666666666666665,2.7857142857142856
196,2013,0.3,grassland,1187.800048828125,3.439000244140625,montane,38,1,16,0,3.13,3,0,1,0,0,3,3,NA,3
467,2013,0.3,forest,1697.300048828125,5.986500244140625,montane,44,2,7,15,2.39,21,0,4,8,5,16,1.75,1.6666666666666667,1.7777777777777777
166,2013,0.3,forest,1593.0999755859375,5.4654998779296875,subalpine,38,1,19,0,2.89,23,0,16,2,8,44,2.89,2.6666666666666665,2.933333333333333
471,2013,0.3,grassland,2135.199951171875,8.175999755859374,alpine,39,1,3,16,2.13,6,0,2,1,0,8,2.67,NA,2.6666666666666665
382,2013,0.3,unused,2746.800048828125,11.234000244140624,alpine,15,0,0,15,1.17,7,0,1,2,3,2,1.67,3,1
355,2013,0.3,unused,2561.199951171875,10.305999755859375,alpine,3,0,0,2,1,5,0,1,3,6,0,1.5,1.5,NA
444,2013,0.3,unused,2904.300048828125,12.021500244140626,alpine,6,0,0,4,1.25,4,0,0,1,0,1,1,NA,1
582,2013,0.3,forest,489.5,-0.0525,colline,18,4,3,0,3.46,11,0,9,0,3,24,3,3,3
404,2013,0.3,grassland,623.70001220703125,0.6185000610351562,montane,24,4,7,0,3.41,2,0,1,0,0,3,3,NA,3
463,2013,0.3,grassland,506.70001220703125,0.03350006103515625,montane,23,5,12,0,3.36,0,0,0,0,0,0,NA,NA,NA
376,2013,0.3,grassland,694.20001220703125,0.9710000610351562,montane,26,2,12,0,3.25,1,0,0,0,0,0,NA,NA,NA
436,2013,0.3,grassland,731.5,1.1575,montane,27,3,10,0,3.38,2,0,0,0,0,0,NA,NA,NA
374,2013,0.3,grassland,633.5999755859375,0.6679998779296875,montane,16,3,5,0,3.42,3,2,1,0,8,3,3.67,4,3
348,2013,0.3,forest,915.70001220703125,2.078500061035156,montane,2,0,1,0,3.25,6,1,3,0,0,13,3.25,NA,3.25
212,2013,0.3,forest,794.70001220703125,1.4735000610351563,montane,25,4,11,0,3.27,19,0,16,0,3,42,3,3,3
268,2013,0.3,grassland,621.20001220703125,0.6060000610351562,montane,53,14,14,0,3.51,3,0,2,0,0,6,3,NA,3
328,2013,0.3,forest,358.1000061035156,-0.7094999694824219,colline,16,3,4,0,3.47,20,6,10,0,7,47,3.38,3.5,3.357142857142857
379,2013,0.3,grassland,441.70001220703125,-0.2914999389648438,montane,29,5,9,0,3.43,2,0,0,0,0,0,NA,NA,NA
948,2013,0.3,grassland,1009.2999877929688,2.546499938964844,montane,39,1,16,0,3.12,9,0,4,0,0,12,3,NA,3
407,2013,0.3,forest,898.29998779296875,1.9914999389648438,montane,11,0,6,0,3.14,14,2,10,0,10,25,3.17,3.3333333333333335,3.125
796,2013,0.3,grassland,853.5,1.7675,montane,35,4,12,0,3.38,4,0,2,0,0,6,3,NA,3
840,2013,0.3,forest,642.29998779296875,0.7114999389648438,montane,6,1,2,0,3.42,7,0,6,0,3,15,3,3,3
896,2013,0.3,grassland,1329.699951171875,4.148499755859375,subalpine,55,0,17,7,2.75,16,0,9,3,5,28,2.75,2.5,2.8
901,2013,0.3,forest,608.70001220703125,0.5435000610351562,montane,25,5,9,0,3.38,6,0,5,0,3,12,3,3,3
953,2013,0.3,grassland,962.5999755859375,2.3129998779296876,montane,31,3,12,0,3.3,1,0,0,0,0,0,NA,NA,NA
978,2013,0.3,forest,1094.699951171875,2.973499755859375,montane,20,0,13,0,3,11,0,10,0,3,27,3,3,3
999,2013,0.3,forest,782.5999755859375,1.4129998779296875,montane,19,2,11,0,3.21,11,0,8,0,3,21,3,3,3
915,2013,0.3,unused,2300.800048828125,9.004000244140625,alpine,32,0,0,24,1.56,12,1,2,4,7,8,2.14,2.3333333333333335,2
944,2013,0.3,unused,2297.300048828125,8.986500244140625,alpine,35,0,1,25,1.48,16,0,2,6,4,7,1.75,1.3333333333333333,1.75
578,2013,0.3,grassland,478.1000061035156,-0.10949996948242187,colline,19,6,4,0,3.59,3,0,1,0,0,3,3,NA,3
602,2013,0.3,grassland,771,1.355,montane,33,5,11,0,3.4,13,4,2,0,12,10,3.67,4,3.3333333333333335
549,2013,0.3,forest,713.9000244140625,1.0695001220703124,montane,24,4,7,0,3.43,16,3,7,0,3,27,3.3,3,3.375
631,2013,0.3,grassland,742.5999755859375,1.2129998779296876,montane,26,5,8,0,3.45,9,3,1,0,15,0,3.75,3.75,NA
